order_id,order_date,online_order,customer_id,store_id,sales_person_id,billtoaddressid,shiptoaddressid,subtotal,taxamt,freight,totaldue,created_at
72609,2014-05-10 00:00:00,t,20202,0,0,19764,19764,45.95,3.676,1.1488,50.7748,2014-05-17 00:00:00
72610,2014-05-10 00:00:00,t,14177,0,0,11641,11641,46.83,3.7464,1.1708,51.7472,2014-05-17 00:00:00
72611,2014-05-10 00:00:00,t,25302,0,0,25013,25013,69.46,5.5568,1.7365,76.7533,2014-05-17 00:00:00
72612,2014-05-10 00:00:00,t,16189,0,0,12065,12065,39.98,3.1984,0.9995,44.1779,2014-05-17 00:00:00
72613,2014-05-10 00:00:00,t,13533,0,0,22817,22817,68.97,5.5176,1.7243,76.2119,2014-05-17 00:00:00
72614,2014-05-10 00:00:00,t,12530,0,0,16515,16515,74.98,5.9984,1.8745,82.8529,2014-05-17 00:00:00
72615,2014-05-10 00:00:00,t,15761,0,0,13432,13432,99.47,7.9576,2.4868,109.9144,2014-05-17 00:00:00
72616,2014-05-10 00:00:00,t,20012,0,0,21181,21181,554.97,44.3976,13.8743,613.2419,2014-05-17 00:00:00
72617,2014-05-10 00:00:00,t,15503,0,0,17423,17423,839.46,67.1568,20.9865,927.6033,2014-05-17 00:00:00
72618,2014-05-10 00:00:00,t,13724,0,0,13898,13898,2294.99,183.5992,57.3748,2535.964,2014-05-17 00:00:00
72619,2014-05-10 00:00:00,t,18422,0,0,21202,21202,2351.96,188.1568,58.799,2598.9158,2014-05-17 00:00:00
72620,2014-05-10 00:00:00,t,18428,0,0,21819,21819,2332.28,186.5824,58.307,2577.1694,2014-05-17 00:00:00
72621,2014-05-10 00:00:00,t,21055,0,0,18662,18662,751.34,60.1072,18.7835,830.2307,2014-05-17 00:00:00
72622,2014-05-10 00:00:00,t,27698,0,0,29869,29869,1179.97,94.3976,29.4993,1303.8669,2014-05-17 00:00:00
72623,2014-05-10 00:00:00,t,27713,0,0,21448,21448,1158.96,92.7168,28.974,1280.6508,2014-05-17 00:00:00
72624,2014-05-10 00:00:00,t,16623,0,0,14105,14105,2394.97,191.5976,59.8743,2646.4419,2014-05-17 00:00:00
72625,2014-05-10 00:00:00,t,14048,0,0,12844,12844,2309.97,184.7976,57.7493,2552.5169,2014-05-17 00:00:00
72626,2014-05-10 00:00:00,t,15575,0,0,13546,13546,839.48,67.1584,20.987,927.6254,2014-05-17 00:00:00
72627,2014-05-10 00:00:00,t,26645,0,0,29785,29785,751.34,60.1072,18.7835,830.2307,2014-05-17 00:00:00
72628,2014-05-10 00:00:00,t,26285,0,0,21810,21810,1237.82,99.0256,30.9455,1367.7911,2014-05-17 00:00:00
72629,2014-05-10 00:00:00,t,15889,0,0,26233,26233,2433.04,194.6432,60.826,2688.5092,2014-05-17 00:00:00
72630,2014-05-10 00:00:00,t,24325,0,0,14421,14421,567.76,45.4208,14.194,627.3748,2014-05-17 00:00:00
72631,2014-05-10 00:00:00,t,22245,0,0,25689,25689,1188.46,95.0768,29.7115,1313.2483,2014-05-17 00:00:00
72632,2014-05-10 00:00:00,t,21926,0,0,17169,17169,1198.97,95.9176,29.9743,1324.8619,2014-05-17 00:00:00
72633,2014-05-10 00:00:00,t,21928,0,0,14165,14165,1170.48,93.6384,29.262,1293.3804,2014-05-17 00:00:00
72634,2014-05-10 00:00:00,t,19156,0,0,29503,29503,1728.27,138.2616,43.2068,1909.7384,2014-05-17 00:00:00
72635,2014-05-10 00:00:00,t,19108,0,0,12397,12397,1700.99,136.0792,42.5248,1879.594,2014-05-17 00:00:00
72636,2014-05-10 00:00:00,t,14731,0,0,13336,13336,1735.98,138.8784,43.3995,1918.2579,2014-05-17 00:00:00
72637,2014-05-10 00:00:00,t,29392,0,0,20977,20977,2393.06,191.4448,59.8265,2644.3313,2014-05-17 00:00:00
72638,2014-05-10 00:00:00,t,28134,0,0,17125,17125,574.98,45.9984,14.3745,635.3529,2014-05-17 00:00:00
72639,2014-05-10 00:00:00,t,13134,0,0,18280,18280,1249.84,99.9872,31.246,1381.0732,2014-05-17 00:00:00
72640,2014-05-10 00:00:00,t,13638,0,0,27733,27733,2419.06,193.5248,60.4765,2673.0613,2014-05-17 00:00:00
72641,2014-05-11 00:00:00,t,14034,0,0,27004,27004,54.25,4.34,1.3563,59.9463,2014-05-18 00:00:00
72642,2014-05-11 00:00:00,t,15805,0,0,21232,21232,92.48,7.3984,2.312,102.1904,2014-05-18 00:00:00
72643,2014-05-11 00:00:00,t,18745,0,0,17428,17428,75.97,6.0776,1.8993,83.9469,2014-05-18 00:00:00
72644,2014-05-11 00:00:00,t,22849,0,0,25168,25168,50.23,4.0184,1.2558,55.5042,2014-05-18 00:00:00
72645,2014-05-11 00:00:00,t,11102,0,0,18921,18921,69.97,5.5976,1.7493,77.3169,2014-05-18 00:00:00
72646,2014-05-11 00:00:00,t,15095,0,0,13738,13738,2492.32,199.3856,62.308,2754.0136,2014-05-18 00:00:00
72647,2014-05-11 00:00:00,t,19952,0,0,16129,16129,13.98,1.1184,0.3495,15.4479,2014-05-18 00:00:00
72648,2014-05-11 00:00:00,t,27324,0,0,26892,26892,2364.97,189.1976,59.1243,2613.2919,2014-05-18 00:00:00
72649,2014-05-11 00:00:00,t,13572,0,0,26165,26165,2366.96,189.3568,59.174,2615.4908,2014-05-18 00:00:00
72650,2014-05-11 00:00:00,t,17834,0,0,18076,18076,2365.94,189.2752,59.1485,2614.3637,2014-05-18 00:00:00
72651,2014-05-11 00:00:00,t,17978,0,0,15972,15972,836.45,66.916,20.9113,924.2773,2014-05-18 00:00:00
72652,2014-05-11 00:00:00,t,14834,0,0,18734,18734,819.48,65.5584,20.487,905.5254,2014-05-18 00:00:00
72653,2014-05-11 00:00:00,t,17780,0,0,21018,21018,2319.99,185.5992,57.9998,2563.589,2014-05-18 00:00:00
72654,2014-05-11 00:00:00,t,19476,0,0,21543,21543,2354.99,188.3992,58.8748,2602.264,2014-05-18 00:00:00
72655,2014-05-11 00:00:00,t,14991,0,0,22216,22216,2350.96,188.0768,58.774,2597.8108,2014-05-18 00:00:00
72656,2014-05-11 00:00:00,t,15614,0,0,16873,16873,2480.91,198.4728,62.0228,2741.4056,2014-05-18 00:00:00
72657,2014-05-11 00:00:00,t,21537,0,0,25533,25533,2319.99,185.5992,57.9998,2563.589,2014-05-18 00:00:00
72658,2014-05-11 00:00:00,t,21833,0,0,17145,17145,2294.99,183.5992,57.3748,2535.964,2014-05-18 00:00:00
72659,2014-05-11 00:00:00,t,21835,0,0,26853,26853,2360.95,188.876,59.0238,2608.8498,2014-05-18 00:00:00
72660,2014-05-11 00:00:00,t,19322,0,0,19830,19830,564.99,45.1992,14.1248,624.314,2014-05-18 00:00:00
72661,2014-05-11 00:00:00,t,16051,0,0,14225,14225,564.99,45.1992,14.1248,624.314,2014-05-18 00:00:00
72662,2014-05-11 00:00:00,t,19302,0,0,18429,18429,576.95,46.156,14.4238,637.5298,2014-05-18 00:00:00
72663,2014-05-11 00:00:00,t,11682,0,0,20228,20228,53.99,4.3192,1.3498,59.659,2014-05-18 00:00:00
72664,2014-05-11 00:00:00,t,11507,0,0,11681,11681,23.78,1.9024,0.5945,26.2769,2014-05-18 00:00:00
72665,2014-05-11 00:00:00,t,24993,0,0,15965,15965,61.08,4.8864,1.527,67.4934,2014-05-18 00:00:00
72666,2014-05-11 00:00:00,t,11827,0,0,19423,19423,64.97,5.1976,1.6243,71.7919,2014-05-18 00:00:00
72667,2014-05-11 00:00:00,t,17579,0,0,14251,14251,94.46,7.5568,2.3615,104.3783,2014-05-18 00:00:00
72668,2014-05-11 00:00:00,t,20532,0,0,16940,16940,93.46,7.4768,2.3365,103.2733,2014-05-18 00:00:00
72669,2014-05-11 00:00:00,t,11845,0,0,20323,20323,49.97,3.9976,1.2493,55.2169,2014-05-18 00:00:00
72670,2014-05-11 00:00:00,t,13941,0,0,16251,16251,143.97,11.5176,3.5993,159.0869,2014-05-18 00:00:00
72671,2014-05-11 00:00:00,t,18833,0,0,19380,19380,78.98,6.3184,1.9745,87.2729,2014-05-18 00:00:00
72672,2014-05-11 00:00:00,t,16917,0,0,28608,28608,4.99,0.3992,0.1248,5.514,2014-05-18 00:00:00
72673,2014-05-11 00:00:00,t,16725,0,0,27764,27764,13.98,1.1184,0.3495,15.4479,2014-05-18 00:00:00
72674,2014-05-11 00:00:00,t,21308,0,0,21047,21047,81.46,6.5168,2.0365,90.0133,2014-05-18 00:00:00
72675,2014-05-11 00:00:00,t,19939,0,0,13333,13333,48.97,3.9176,1.2243,54.1119,2014-05-18 00:00:00
72676,2014-05-11 00:00:00,t,12751,0,0,17825,17825,83.97,6.7176,2.0993,92.7869,2014-05-18 00:00:00
72677,2014-05-11 00:00:00,t,14816,0,0,19904,19904,63.97,5.1176,1.5993,70.6869,2014-05-18 00:00:00
72678,2014-05-11 00:00:00,t,19054,0,0,20023,20023,21.98,1.7584,0.5495,24.2879,2014-05-18 00:00:00
72679,2014-05-11 00:00:00,t,20063,0,0,23421,23421,64.97,5.1976,1.6243,71.7919,2014-05-18 00:00:00
72680,2014-05-11 00:00:00,t,24575,0,0,19078,19078,4.99,0.3992,0.1248,5.514,2014-05-18 00:00:00
72681,2014-05-11 00:00:00,t,25792,0,0,29315,29315,75.48,6.0384,1.887,83.4054,2014-05-18 00:00:00
72682,2014-05-11 00:00:00,t,19485,0,0,18566,18566,6.28,0.5024,0.157,6.9394,2014-05-18 00:00:00
72683,2014-05-11 00:00:00,t,11130,0,0,15836,15836,37.29,2.9832,0.9323,41.2055,2014-05-18 00:00:00
72684,2014-05-11 00:00:00,t,11230,0,0,18665,18665,42.28,3.3824,1.057,46.7194,2014-05-18 00:00:00
72685,2014-05-11 00:00:00,t,11781,0,0,23533,23533,74.98,5.9984,1.8745,82.8529,2014-05-18 00:00:00
72686,2014-05-11 00:00:00,t,11676,0,0,26424,26424,37.29,2.9832,0.9323,41.2055,2014-05-18 00:00:00
72687,2014-05-11 00:00:00,t,14725,0,0,24009,24009,89.98,7.1984,2.2495,99.4279,2014-05-18 00:00:00
72688,2014-05-11 00:00:00,t,16370,0,0,25246,25246,21.98,1.7584,0.5495,24.2879,2014-05-18 00:00:00
72689,2014-05-11 00:00:00,t,13412,0,0,21880,21880,8.99,0.7192,0.2248,9.934,2014-05-18 00:00:00
72690,2014-05-11 00:00:00,t,12477,0,0,22809,22809,49.99,3.9992,1.2498,55.239,2014-05-18 00:00:00
72691,2014-05-11 00:00:00,t,12550,0,0,15305,15305,58.98,4.7184,1.4745,65.1729,2014-05-18 00:00:00
72692,2014-05-11 00:00:00,t,20002,0,0,20991,20991,589.96,47.1968,14.749,651.9058,2014-05-18 00:00:00
72693,2014-05-11 00:00:00,t,15525,0,0,19132,19132,777.44,62.1952,19.436,859.0712,2014-05-18 00:00:00
72694,2014-05-11 00:00:00,t,14026,0,0,29423,29423,589.26,47.1408,14.7315,651.1323,2014-05-18 00:00:00
72695,2014-05-11 00:00:00,t,20033,0,0,25125,25125,567.27,45.3816,14.1818,626.8334,2014-05-18 00:00:00
72696,2014-05-11 00:00:00,t,15428,0,0,23947,23947,848.47,67.8776,21.2118,937.5594,2014-05-18 00:00:00
72697,2014-05-11 00:00:00,t,18429,0,0,16877,16877,2341.97,187.3576,58.5493,2587.8769,2014-05-18 00:00:00
72698,2014-05-11 00:00:00,t,18381,0,0,11957,11957,2359.46,188.7568,58.9865,2607.2033,2014-05-18 00:00:00
72699,2014-05-11 00:00:00,t,27899,0,0,14794,14794,777.34,62.1872,19.4335,858.9607,2014-05-18 00:00:00
72700,2014-05-11 00:00:00,t,16659,0,0,21292,21292,2294.99,183.5992,57.3748,2535.964,2014-05-18 00:00:00
72701,2014-05-11 00:00:00,t,16661,0,0,28478,28478,2329.98,186.3984,58.2495,2574.6279,2014-05-18 00:00:00
72702,2014-05-11 00:00:00,t,24598,0,0,16906,16906,1784.96,142.7968,44.624,1972.3808,2014-05-18 00:00:00
72703,2014-05-11 00:00:00,t,22199,0,0,27233,27233,2512.32,200.9856,62.808,2776.1136,2014-05-18 00:00:00
72704,2014-05-11 00:00:00,t,22201,0,0,29762,29762,2568.92,205.5136,64.223,2838.6566,2014-05-18 00:00:00
72705,2014-05-11 00:00:00,t,27743,0,0,16418,16418,1155.48,92.4384,28.887,1276.8054,2014-05-18 00:00:00
72706,2014-05-11 00:00:00,t,13022,0,0,21891,21891,594.92,47.5936,14.873,657.3866,2014-05-18 00:00:00
72707,2014-05-11 00:00:00,t,13973,0,0,26363,26363,2349.98,187.9984,58.7495,2596.7279,2014-05-18 00:00:00
72708,2014-05-11 00:00:00,t,16637,0,0,26101,26101,2322.28,185.7824,58.057,2566.1194,2014-05-18 00:00:00
72709,2014-05-11 00:00:00,t,15582,0,0,27162,27162,858.46,68.6768,21.4615,948.5983,2014-05-18 00:00:00
72710,2014-05-11 00:00:00,t,13109,0,0,15223,15223,2349.98,187.9984,58.7495,2596.7279,2014-05-18 00:00:00
72711,2014-05-11 00:00:00,t,16820,0,0,11434,11434,876.33,70.1064,21.9083,968.3447,2014-05-18 00:00:00
72712,2014-05-11 00:00:00,t,28131,0,0,27306,27306,2433.04,194.6432,60.826,2688.5092,2014-05-18 00:00:00
72713,2014-05-11 00:00:00,t,28070,0,0,24410,24410,2419.06,193.5248,60.4765,2673.0613,2014-05-18 00:00:00
72714,2014-05-11 00:00:00,t,24291,0,0,14060,14060,539.99,43.1992,13.4998,596.689,2014-05-18 00:00:00
72715,2014-05-11 00:00:00,t,22008,0,0,21025,21025,562.96,45.0368,14.074,622.0708,2014-05-18 00:00:00
72716,2014-05-11 00:00:00,t,24295,0,0,11743,11743,608.96,48.7168,15.224,672.9008,2014-05-18 00:00:00
72717,2014-05-11 00:00:00,t,18979,0,0,26251,26251,1749.96,139.9968,43.749,1933.7058,2014-05-18 00:00:00
72718,2014-05-11 00:00:00,t,19294,0,0,13082,13082,1819.95,145.596,45.4988,2011.0448,2014-05-18 00:00:00
72719,2014-05-11 00:00:00,t,20966,0,0,16642,16642,1120.49,89.6392,28.0123,1238.1415,2014-05-18 00:00:00
72720,2014-05-11 00:00:00,t,20901,0,0,29433,29433,1120.49,89.6392,28.0123,1238.1415,2014-05-18 00:00:00
72721,2014-05-11 00:00:00,t,14716,0,0,11551,11551,561.92,44.9536,14.048,620.9216,2014-05-18 00:00:00
72722,2014-05-11 00:00:00,t,13607,0,0,16971,16971,564.48,45.1584,14.112,623.7504,2014-05-18 00:00:00
72723,2014-05-11 00:00:00,t,18177,0,0,15628,15628,2418.05,193.444,60.4513,2671.9453,2014-05-18 00:00:00
72724,2014-05-11 00:00:00,t,27986,0,0,25036,25036,553.97,44.3176,13.8493,612.1369,2014-05-18 00:00:00
72725,2014-05-11 00:00:00,t,26918,0,0,23279,23279,616.95,49.356,15.4238,681.7298,2014-05-18 00:00:00
72726,2014-05-11 00:00:00,t,26921,0,0,28826,28826,553.97,44.3176,13.8493,612.1369,2014-05-18 00:00:00
72727,2014-05-12 00:00:00,t,16685,0,0,22808,22808,604.96,48.3968,15.124,668.4808,2014-05-19 00:00:00
72728,2014-05-12 00:00:00,t,13970,0,0,20722,20722,2419.06,193.5248,60.4765,2673.0613,2014-05-19 00:00:00
72729,2014-05-12 00:00:00,t,14020,0,0,15348,15348,2438.06,195.0448,60.9515,2694.0563,2014-05-19 00:00:00
72730,2014-05-12 00:00:00,t,14030,0,0,23537,23537,2419.06,193.5248,60.4765,2673.0613,2014-05-19 00:00:00
72731,2014-05-12 00:00:00,t,14031,0,0,20355,20355,2419.06,193.5248,60.4765,2673.0613,2014-05-19 00:00:00
72732,2014-05-12 00:00:00,t,29193,0,0,21576,21576,49.97,3.9976,1.2493,55.2169,2014-05-19 00:00:00
72733,2014-05-12 00:00:00,t,28930,0,0,11921,11921,15.23,1.2184,0.3808,16.8292,2014-05-19 00:00:00
72734,2014-05-12 00:00:00,t,29061,0,0,18503,18503,3.99,0.3192,0.0998,4.409,2014-05-19 00:00:00
72735,2014-05-12 00:00:00,t,13635,0,0,13162,13162,120.0,9.6,3.0,132.6,2014-05-19 00:00:00
72736,2014-05-12 00:00:00,t,17058,0,0,20584,20584,53.99,4.3192,1.3498,59.659,2014-05-19 00:00:00
72737,2014-05-12 00:00:00,t,20716,0,0,28796,28796,2350.96,188.0768,58.774,2597.8108,2014-05-19 00:00:00
72738,2014-05-12 00:00:00,t,16531,0,0,21456,21456,848.45,67.876,21.2113,937.5373,2014-05-19 00:00:00
72739,2014-05-12 00:00:00,t,16541,0,0,14407,14407,846.46,67.7168,21.1615,935.3383,2014-05-19 00:00:00
72740,2014-05-12 00:00:00,t,16288,0,0,22248,22248,586.97,46.9576,14.6743,648.6019,2014-05-19 00:00:00
72741,2014-05-12 00:00:00,t,29131,0,0,15933,15933,3.99,0.3192,0.0998,4.409,2014-05-19 00:00:00
72742,2014-05-12 00:00:00,t,29050,0,0,14241,14241,63.47,5.0776,1.5868,70.1344,2014-05-19 00:00:00
72743,2014-05-12 00:00:00,t,17371,0,0,18167,18167,14.98,1.1984,0.3745,16.5529,2014-05-19 00:00:00
72744,2014-05-12 00:00:00,t,23126,0,0,18989,18989,45.22,3.6176,1.1305,49.9681,2014-05-19 00:00:00
72745,2014-05-12 00:00:00,t,22007,0,0,19535,19535,44.98,3.5984,1.1245,49.7029,2014-05-19 00:00:00
72746,2014-05-12 00:00:00,t,21280,0,0,27190,27190,39.47,3.1576,0.9868,43.6144,2014-05-19 00:00:00
72747,2014-05-12 00:00:00,t,11019,0,0,14167,14167,123.98,9.9184,3.0995,136.9979,2014-05-19 00:00:00
72748,2014-05-12 00:00:00,t,25090,0,0,17234,17234,67.93,5.4344,1.6983,75.0627,2014-05-19 00:00:00
72749,2014-05-12 00:00:00,t,17273,0,0,23560,23560,67.97,5.4376,1.6993,75.1069,2014-05-19 00:00:00
72750,2014-05-12 00:00:00,t,16648,0,0,28854,28854,7.28,0.5824,0.182,8.0444,2014-05-19 00:00:00
72751,2014-05-12 00:00:00,t,17131,0,0,28130,28130,4.99,0.3992,0.1248,5.514,2014-05-19 00:00:00
72752,2014-05-12 00:00:00,t,15360,0,0,27041,27041,4.99,0.3992,0.1248,5.514,2014-05-19 00:00:00
72753,2014-05-12 00:00:00,t,13857,0,0,20887,20887,45.95,3.676,1.1488,50.7748,2014-05-19 00:00:00
72754,2014-05-12 00:00:00,t,13475,0,0,13916,13916,56.97,4.5576,1.4243,62.9519,2014-05-19 00:00:00
72755,2014-05-12 00:00:00,t,13727,0,0,24373,24373,80.96,6.4768,2.024,89.4608,2014-05-19 00:00:00
72756,2014-05-12 00:00:00,t,21824,0,0,21352,21352,27.28,2.1824,0.682,30.1444,2014-05-19 00:00:00
72757,2014-05-12 00:00:00,t,12824,0,0,25192,25192,44.54,3.5632,1.1135,49.2167,2014-05-19 00:00:00
72758,2014-05-12 00:00:00,t,19055,0,0,24234,24234,45.95,3.676,1.1488,50.7748,2014-05-19 00:00:00
72759,2014-05-12 00:00:00,t,16403,0,0,28935,28935,37.97,3.0376,0.9493,41.9569,2014-05-19 00:00:00
72760,2014-05-12 00:00:00,t,25789,0,0,19037,19037,25.48,2.0384,0.637,28.1554,2014-05-19 00:00:00
72761,2014-05-12 00:00:00,t,24699,0,0,18982,18982,29.48,2.3584,0.737,32.5754,2014-05-19 00:00:00
72762,2014-05-12 00:00:00,t,16038,0,0,20165,20165,59.98,4.7984,1.4995,66.2779,2014-05-19 00:00:00
72763,2014-05-12 00:00:00,t,25475,0,0,20568,20568,39.98,3.1984,0.9995,44.1779,2014-05-19 00:00:00
72764,2014-05-12 00:00:00,t,16497,0,0,29469,29469,81.46,6.5168,2.0365,90.0133,2014-05-19 00:00:00
72765,2014-05-12 00:00:00,t,14586,0,0,28527,28527,39.99,3.1992,0.9998,44.189,2014-05-19 00:00:00
72766,2014-05-12 00:00:00,t,17509,0,0,17369,17369,61.45,4.916,1.5363,67.9023,2014-05-19 00:00:00
72767,2014-05-12 00:00:00,t,18578,0,0,24442,24442,2351.96,188.1568,58.799,2598.9158,2014-05-19 00:00:00
72768,2014-05-12 00:00:00,t,20004,0,0,12279,12279,589.96,47.1968,14.749,651.9058,2014-05-19 00:00:00
72769,2014-05-12 00:00:00,t,18497,0,0,12935,12935,2329.98,186.3984,58.2495,2574.6279,2014-05-19 00:00:00
72770,2014-05-12 00:00:00,t,18386,0,0,14868,14868,2309.97,184.7976,57.7493,2552.5169,2014-05-19 00:00:00
72771,2014-05-12 00:00:00,t,18398,0,0,17362,17362,2350.96,188.0768,58.774,2597.8108,2014-05-19 00:00:00
72772,2014-05-12 00:00:00,t,25457,0,0,19229,19229,2420.34,193.6272,60.5085,2674.4757,2014-05-19 00:00:00
72773,2014-05-12 00:00:00,t,11001,0,0,14489,14489,588.96,47.1168,14.724,650.8008,2014-05-19 00:00:00
72774,2014-05-12 00:00:00,t,16629,0,0,14019,14019,2354.99,188.3992,58.8748,2602.264,2014-05-19 00:00:00
72775,2014-05-12 00:00:00,t,16636,0,0,23813,23813,2354.47,188.3576,58.8618,2601.6894,2014-05-19 00:00:00
72776,2014-05-12 00:00:00,t,11263,0,0,17526,17526,780.82,62.4656,19.5205,862.8061,2014-05-19 00:00:00
72777,2014-05-12 00:00:00,t,23114,0,0,15827,15827,2418.05,193.444,60.4513,2671.9453,2014-05-19 00:00:00
72778,2014-05-12 00:00:00,t,25014,0,0,24511,24511,2419.06,193.5248,60.4765,2673.0613,2014-05-19 00:00:00
72779,2014-05-12 00:00:00,t,28071,0,0,21890,21890,2393.06,191.4448,59.8265,2644.3313,2014-05-19 00:00:00
72780,2014-05-12 00:00:00,t,23871,0,0,17489,17489,673.97,53.9176,16.8493,744.7369,2014-05-19 00:00:00
72781,2014-05-12 00:00:00,t,18103,0,0,28050,28050,1735.98,138.8784,43.3995,1918.2579,2014-05-19 00:00:00
72782,2014-05-12 00:00:00,t,19002,0,0,21085,21085,1729.97,138.3976,43.2493,1911.6169,2014-05-19 00:00:00
72783,2014-05-12 00:00:00,t,22635,0,0,18630,18630,1728.27,138.2616,43.2068,1909.7384,2014-05-19 00:00:00
72784,2014-05-12 00:00:00,t,25636,0,0,13268,13268,1174.48,93.9584,29.362,1297.8004,2014-05-19 00:00:00
72785,2014-05-12 00:00:00,t,28692,0,0,19791,19791,539.99,43.1992,13.4998,596.689,2014-05-19 00:00:00
72786,2014-05-12 00:00:00,t,11995,0,0,11930,11930,2443.55,195.484,61.0888,2700.1228,2014-05-19 00:00:00
72787,2014-05-12 00:00:00,t,13959,0,0,18766,18766,2447.05,195.764,61.1763,2703.9903,2014-05-19 00:00:00
72788,2014-05-12 00:00:00,t,28119,0,0,27352,27352,574.98,45.9984,14.3745,635.3529,2014-05-19 00:00:00
72789,2014-05-13 00:00:00,t,13969,0,0,20196,20196,27.28,2.1824,0.682,30.1444,2014-05-20 00:00:00
72790,2014-05-13 00:00:00,t,15240,0,0,22840,22840,63.97,5.1176,1.5993,70.6869,2014-05-20 00:00:00
72791,2014-05-13 00:00:00,t,18279,0,0,24560,24560,96.07,7.6856,2.4018,106.1574,2014-05-20 00:00:00
72792,2014-05-13 00:00:00,t,11913,0,0,16400,16400,8.99,0.7192,0.2248,9.934,2014-05-20 00:00:00
72793,2014-05-13 00:00:00,t,11245,0,0,24678,24678,2452.34,196.1872,61.3085,2709.8357,2014-05-20 00:00:00
72794,2014-05-13 00:00:00,t,21516,0,0,27540,27540,2319.26,185.5408,57.9815,2562.7823,2014-05-20 00:00:00
72795,2014-05-13 00:00:00,t,14827,0,0,15508,15508,889.47,71.1576,22.2368,982.8644,2014-05-20 00:00:00
72796,2014-05-13 00:00:00,t,21828,0,0,28263,28263,2322.28,185.7824,58.057,2566.1194,2014-05-20 00:00:00
72797,2014-05-13 00:00:00,t,16269,0,0,29116,29116,597.26,47.7808,14.9315,659.9723,2014-05-20 00:00:00
72798,2014-05-13 00:00:00,t,11330,0,0,27048,27048,38.98,3.1184,0.9745,43.0729,2014-05-20 00:00:00
72799,2014-05-13 00:00:00,t,11203,0,0,14498,14498,3.99,0.3192,0.0998,4.409,2014-05-20 00:00:00
72800,2014-05-13 00:00:00,t,29284,0,0,16414,16414,49.99,3.9992,1.2498,55.239,2014-05-20 00:00:00
72801,2014-05-13 00:00:00,t,11142,0,0,22812,22812,88.98,7.1184,2.2245,98.3229,2014-05-20 00:00:00
72802,2014-05-13 00:00:00,t,26126,0,0,11787,11787,28.99,2.3192,0.7248,32.034,2014-05-20 00:00:00
72803,2014-05-13 00:00:00,t,27013,0,0,21071,21071,36.27,2.9016,0.9068,40.0784,2014-05-20 00:00:00
72804,2014-05-13 00:00:00,t,13239,0,0,27923,27923,33.98,2.7184,0.8495,37.5479,2014-05-20 00:00:00
72805,2014-05-13 00:00:00,t,22146,0,0,15772,15772,37.27,2.9816,0.9318,41.1834,2014-05-20 00:00:00
72806,2014-05-13 00:00:00,t,22159,0,0,27219,27219,32.28,2.5824,0.807,35.6694,2014-05-20 00:00:00
72807,2014-05-13 00:00:00,t,20697,0,0,16405,16405,77.92,6.2336,1.948,86.1016,2014-05-20 00:00:00
72808,2014-05-13 00:00:00,t,18500,0,0,26350,26350,39.98,3.1984,0.9995,44.1779,2014-05-20 00:00:00
72809,2014-05-13 00:00:00,t,27042,0,0,25020,25020,68.49,5.4792,1.7123,75.6815,2014-05-20 00:00:00
72810,2014-05-13 00:00:00,t,19234,0,0,14406,14406,119.98,9.5984,2.9995,132.5779,2014-05-20 00:00:00
72811,2014-05-13 00:00:00,t,12203,0,0,16059,16059,98.96,7.9168,2.474,109.3508,2014-05-20 00:00:00
72812,2014-05-13 00:00:00,t,16505,0,0,17318,17318,39.98,3.1984,0.9995,44.1779,2014-05-20 00:00:00
72813,2014-05-13 00:00:00,t,13928,0,0,24389,24389,85.48,6.8384,2.137,94.4554,2014-05-20 00:00:00
72814,2014-05-13 00:00:00,t,14972,0,0,17769,17769,56.97,4.5576,1.4243,62.9519,2014-05-20 00:00:00
72815,2014-05-13 00:00:00,t,24840,0,0,12889,12889,29.48,2.3584,0.737,32.5754,2014-05-20 00:00:00
72816,2014-05-13 00:00:00,t,24844,0,0,12266,12266,25.48,2.0384,0.637,28.1554,2014-05-20 00:00:00
72817,2014-05-13 00:00:00,t,13830,0,0,17559,17559,88.97,7.1176,2.2243,98.3119,2014-05-20 00:00:00
72818,2014-05-13 00:00:00,t,12098,0,0,20393,20393,74.98,5.9984,1.8745,82.8529,2014-05-20 00:00:00
72819,2014-05-13 00:00:00,t,16228,0,0,21887,21887,569.97,45.5976,14.2493,629.8169,2014-05-20 00:00:00
72820,2014-05-13 00:00:00,t,21348,0,0,21832,21832,2342.92,187.4336,58.573,2588.9266,2014-05-20 00:00:00
72821,2014-05-13 00:00:00,t,18643,0,0,27870,27870,2319.99,185.5992,57.9998,2563.589,2014-05-20 00:00:00
72822,2014-05-13 00:00:00,t,18427,0,0,15666,15666,2334.46,186.7568,58.3615,2579.5783,2014-05-20 00:00:00
72823,2014-05-13 00:00:00,t,15662,0,0,28190,28190,819.83,65.5864,20.4958,905.9122,2014-05-20 00:00:00
72824,2014-05-13 00:00:00,t,12298,0,0,11404,11404,2393.06,191.4448,59.8265,2644.3313,2014-05-20 00:00:00
72825,2014-05-13 00:00:00,t,24597,0,0,23483,23483,1827.94,146.2352,45.6985,2019.8737,2014-05-20 00:00:00
72826,2014-05-13 00:00:00,t,22934,0,0,17508,17508,1729.97,138.3976,43.2493,1911.6169,2014-05-20 00:00:00
72827,2014-05-13 00:00:00,t,22938,0,0,23797,23797,1729.97,138.3976,43.2493,1911.6169,2014-05-20 00:00:00
72828,2014-05-13 00:00:00,t,27493,0,0,20645,20645,570.47,45.6376,14.2618,630.3694,2014-05-20 00:00:00
